5.842422269249551618e+02 2.641776276312694183e+00
5.844050138368874059e+02 2.641775592114913529e+00
5.845678007488197636e+02 2.641774026969552658e+00
5.847305876607520077e+02 2.641771578347010152e+00
5.848933745726843654e+02 2.641768340617074884e+00
5.850561614846166094e+02 2.641764309486547280e+00
5.852189483965488535e+02 2.641759480545230243e+00
5.853817353084810975e+02 2.641754044556805070e+00
5.855445222204134552e+02 2.641747897386466981e+00
5.857073091323456993e+02 2.641741033077017242e+00
5.858700960442779433e+02 2.641733544513493737e+00
5.860328829562103010e+02 2.641725523017529387e+00
5.861956698681425451e+02 2.641716862256507703e+00
5.863584567800749028e+02 2.641707557339835422e+00
5.865212436920071468e+02 2.641697800431714871e+00
5.866840306039393909e+02 2.641687583011505414e+00
5.868468175158716349e+02 2.641676799720878765e+00
5.870096044278038789e+02 2.641665545936676907e+00
5.871723913397362367e+02 2.641653912965335138e+00
5.873351782516685944e+02 2.641641792858837601e+00
5.874979651636008384e+02 2.641629184633011551e+00
5.876607520755330825e+02 2.641616281712433789e+00
5.878235389874653265e+02 2.641602980177117033e+00
5.879863258993976842e+02 2.641589372155710436e+00
5.881491128113299283e+02 2.641575353477633836e+00
5.883118997232621723e+02 2.641561021018245192e+00
5.884746866351944163e+02 2.641546369552088880e+00
5.886374735471267741e+02 2.641531399169532612e+00
5.888002604590590181e+02 2.641516203902887661e+00
5.889630473709913758e+02 2.641500687000429615e+00
5.891258342829236199e+02 2.641485041177037196e+00
5.892886211948558639e+02 2.641469059593615221e+00
5.894514081067881079e+02 2.641452850600259250e+00
5.896141950187204657e+02 2.641436509489969442e+00
5.897769819306527097e+02 2.641419927405861401e+00
5.899397688425850674e+02 2.641403109567788565e+00
5.901025557545173115e+02 2.641386160824291451e+00
5.902653426664495555e+02 2.641369079634380945e+00
5.904281295783817995e+02 2.641351864433759911e+00
5.905909164903141573e+02 2.641334513644442605e+00
5.907537034022464013e+02 2.641317025774189364e+00
5.909164903141786453e+02 2.641299400370403561e+00
5.910792772261110031e+02 2.641281646832059682e+00
5.912420641380432471e+02 2.641263863164078796e+00
5.914048510499756048e+02 2.641245940798707448e+00
5.915676379619078489e+02 2.641227902248231896e+00
5.917304248738400929e+02 2.641209944982513047e+00
5.918932117857723370e+02 2.641191848637785000e+00
5.920559986977045810e+02 2.641173638244821209e+00
5.922187856096369387e+02 2.641155514646077229e+00
5.923815725215692964e+02 2.641137279339469401e+00
5.925443594335015405e+02 2.641119131861625391e+00
5.927071463454337845e+02 2.641100861310813119e+00
5.928699332573660286e+02 2.641082584835314773e+00
5.930327201692983863e+02 2.641064317098500425e+00
5.931955070812306303e+02 2.641046146012660412e+00
5.933582939931628744e+02 2.641027874567014599e+00
5.935210809050951184e+02 2.641009719606741690e+00
5.936838678170274761e+02 2.640991569255079163e+00
5.938466547289597202e+02 2.640973439950864421e+00
5.940094416408920779e+02 2.640955421192689112e+00
5.941722285528243219e+02 2.640937330254419457e+00
5.943350154647565660e+02 2.640919470822457704e+00
5.944978023766888100e+02 2.640901527195431697e+00
5.946605892886211677e+02 2.640883720258230483e+00
5.948233762005534118e+02 2.640865939291520803e+00
5.949861631124857695e+02 2.640848220922047851e+00
5.951489500244180135e+02 2.640830750395434912e+00
5.953117369363502576e+02 2.640813209974943732e+00
5.954745238482825016e+02 2.640795826263421908e+00
5.956373107602148593e+02 2.640778503529616739e+00
5.958000976721471034e+02 2.640761360676800340e+00
5.959628845840793474e+02 2.640744364435465563e+00
5.961256714960115914e+02 2.640727334012933802e+00
5.962884584079439492e+02 2.640710580185301914e+00
5.964512453198763069e+02 2.640693799195188873e+00
5.966140322318085509e+02 2.640677303162151546e+00
5.967768191437407950e+02 2.640660790588915230e+00
5.969396060556730390e+02 2.640644587596710835e+00
5.971023929676052830e+02 2.640628451864875270e+00
5.972651798795376408e+02 2.640612409473503952e+00
5.974279667914699985e+02 2.640596568190512805e+00
5.975907537034022425e+02 2.640580832474866746e+00
5.977535406153344866e+02 2.640565327123834738e+00
5.979163275272667306e+02 2.640550028142910843e+00
5.980791144391990883e+02 2.640534817346888996e+00
5.982419013511313324e+02 2.640519725792246142e+00
5.984046882630635764e+02 2.640504875765044890e+00
5.985674751749958205e+02 2.640490227958902647e+00
5.987302620869281782e+02 2.640475606190453739e+00
