6.604265017092625385e+02 6.400377753873722497e+01
6.605892886211948962e+02 2.970171704017335301e+01
6.607520755331270266e+02 1.919869742914459110e+01
6.609148624450593843e+02 1.418230299108162917e+01
6.610776493569916283e+02 1.128000692503508695e+01
6.612404362689239861e+02 9.387374501834134577e+00
6.614032231808561164e+02 8.050034535980868711e+00
6.615660100927884741e+02 7.059923177867499788e+00
6.617287970047208319e+02 6.294620264326074910e+00
6.618915839166530759e+02 5.687789066722606535e+00
6.620543708285854336e+02 5.191829765851321277e+00
6.622171577405175640e+02 4.779551379268562883e+00
6.623799446524499217e+02 4.432732109845781920e+00
6.625427315643821657e+02 4.135583363277567592e+00
6.627055184763144098e+02 3.878515716677690683e+00
6.628683053882466538e+02 3.653719733666007219e+00
6.630310923001790115e+02 3.455790680834812445e+00
6.631938792121113693e+02 3.280013649107100804e+00
6.633566661240434996e+02 3.122495039509779247e+00
6.635194530359758573e+02 2.981108550540431334e+00
6.636822399479081014e+02 2.853155485250391976e+00
6.638450268598404591e+02 2.736622607038386334e+00
6.640078137717725895e+02 2.630474468014436074e+00
6.641706006837049472e+02 2.533023952034563653e+00
6.643333875956373049e+02 2.443431258113302196e+00
6.644961745075695490e+02 2.360541753623661254e+00
6.646589614195019067e+02 2.283934946783528819e+00
6.648217483314340370e+02 2.212601114247023659e+00
6.649845352433663948e+02 2.146298806084351529e+00
6.651473221552986388e+02 2.084319453995185256e+00
6.653101090672309965e+02 2.026231741674333620e+00
6.654728959791631269e+02 1.971817882006589695e+00
6.656356828910954846e+02 1.920613512219151664e+00
6.657984698030278423e+02 1.872395220643320313e+00
6.659612567149600864e+02 1.826877866179679177e+00
6.661240436268923304e+02 1.783830456103221440e+00
6.662868305388245744e+02 1.743106098445595276e+00
6.664496174507569322e+02 1.704488207864587990e+00
6.666124043626891762e+02 1.667763017013510263e+00
6.667751912746214202e+02 1.632894096415586027e+00
6.669379781865537780e+02 1.599672438968283039e+00
6.671007650984860220e+02 1.567989474801848360e+00
6.672635520104183797e+02 1.537782093169884901e+00
6.674263389223505101e+02 1.508919964885105935e+00
6.675891258342828678e+02 1.481246326000532409e+00
6.677519127462151118e+02 1.454807250926144713e+00
6.679146996581474696e+02 1.429436365506081996e+00
6.680774865700798273e+02 1.405108915610173037e+00
6.682402734820119576e+02 1.381745657093529367e+00
6.683795359329681105e+02 1.362523915101454985e+00
6.684030603939443154e+02 1.359288058799201337e+00
6.685658473058765594e+02 1.337689300469338649e+00
6.687286342178089171e+02 1.316905099235788912e+00
6.688914211297410475e+02 1.296848865162504749e+00
6.690542080416734052e+02 1.277540809305525382e+00
6.692169949536056492e+02 1.258892324469669033e+00
6.693797818655380070e+02 1.240921092284433147e+00
6.695425687774702510e+02 1.223546166819891479e+00
6.697053556894024950e+02 1.206720601508889823e+00
6.698681426013348528e+02 1.190475521685541382e+00
6.700309295132669831e+02 1.174746009361552490e+00
6.701937164251993408e+02 1.159523830361342878e+00
